@RELATION segments

@ATTRIBUTE seg-0 REAL
@ATTRIBUTE seg-1 REAL
@ATTRIBUTE seg-2 REAL
@ATTRIBUTE seg-3 REAL
@ATTRIBUTE seg-4 REAL
@ATTRIBUTE class {AFIB,B-VT-VF-VFL-ASYS,BI,HGEA-N-NOD-PM-SBR-VER,SVTA}

@DATA
90,80,80,90,340,HGEA-N-NOD-PM-SBR-VER
180,90,100,390,170,HGEA-N-NOD-PM-SBR-VER
220,310,310,180,300,HGEA-N-NOD-PM-SBR-VER
280,320,310,310,320,HGEA-N-NOD-PM-SBR-VER
310,320,300,250,310,HGEA-N-NOD-PM-SBR-VER
310,320,310,310,310,HGEA-N-NOD-PM-SBR-VER
310,300,240,320,300,HGEA-N-NOD-PM-SBR-VER
320,310,180,180,310,HGEA-N-NOD-PM-SBR-VER
230,310,220,290,320,HGEA-N-NOD-PM-SBR-VER
320,260,270,320,310,HGEA-N-NOD-PM-SBR-VER
290,240,230,310,310,HGEA-N-NOD-PM-SBR-VER
220,280,320,190,160,HGEA-N-NOD-PM-SBR-VER
260,200,330,200,320,HGEA-N-NOD-PM-SBR-VER
400,250,220,210,210,HGEA-N-NOD-PM-SBR-VER
210,200,220,210,240,HGEA-N-NOD-PM-SBR-VER
230,250,270,240,260,HGEA-N-NOD-PM-SBR-VER
260,250,260,250,250,HGEA-N-NOD-PM-SBR-VER
240,250,250,260,250,HGEA-N-NOD-PM-SBR-VER
240,230,220,280,220,HGEA-N-NOD-PM-SBR-VER
200,210,220,230,230,HGEA-N-NOD-PM-SBR-VER
230,230,230,230,230,HGEA-N-NOD-PM-SBR-VER
240,230,230,240,230,HGEA-N-NOD-PM-SBR-VER
230,230,240,230,250,HGEA-N-NOD-PM-SBR-VER
240,240,240,240,250,HGEA-N-NOD-PM-SBR-VER
260,240,240,240,250,HGEA-N-NOD-PM-SBR-VER
230,260,240,240,240,HGEA-N-NOD-PM-SBR-VER
240,240,240,240,240,HGEA-N-NOD-PM-SBR-VER
230,240,240,240,230,HGEA-N-NOD-PM-SBR-VER
240,230,240,230,240,HGEA-N-NOD-PM-SBR-VER
230,230,260,250,230,HGEA-N-NOD-PM-SBR-VER
230,230,220,240,230,HGEA-N-NOD-PM-SBR-VER
230,220,250,230,230,HGEA-N-NOD-PM-SBR-VER
230,230,240,230,230,HGEA-N-NOD-PM-SBR-VER
230,220,230,240,230,HGEA-N-NOD-PM-SBR-VER
230,240,230,240,230,HGEA-N-NOD-PM-SBR-VER
230,220,240,230,230,HGEA-N-NOD-PM-SBR-VER
240,230,240,230,240,HGEA-N-NOD-PM-SBR-VER
230,230,230,250,230,HGEA-N-NOD-PM-SBR-VER
230,240,240,230,240,HGEA-N-NOD-PM-SBR-VER
230,230,230,240,230,HGEA-N-NOD-PM-SBR-VER
220,230,230,240,230,HGEA-N-NOD-PM-SBR-VER
230,240,230,240,230,HGEA-N-NOD-PM-SBR-VER
230,250,240,220,220,HGEA-N-NOD-PM-SBR-VER
260,250,230,250,230,HGEA-N-NOD-PM-SBR-VER
230,230,230,240,230,HGEA-N-NOD-PM-SBR-VER
230,240,220,250,230,HGEA-N-NOD-PM-SBR-VER
230,240,230,250,240,HGEA-N-NOD-PM-SBR-VER
230,240,230,240,230,HGEA-N-NOD-PM-SBR-VER
240,230,240,240,230,HGEA-N-NOD-PM-SBR-VER
230,210,210,280,240,HGEA-N-NOD-PM-SBR-VER
250,230,220,230,230,HGEA-N-NOD-PM-SBR-VER
240,240,240,250,240,HGEA-N-NOD-PM-SBR-VER
220,220,220,220,220,HGEA-N-NOD-PM-SBR-VER
230,220,220,220,230,HGEA-N-NOD-PM-SBR-VER
220,220,230,210,230,HGEA-N-NOD-PM-SBR-VER
230,220,220,220,230,HGEA-N-NOD-PM-SBR-VER
220,220,230,220,230,HGEA-N-NOD-PM-SBR-VER
220,230,230,220,220,HGEA-N-NOD-PM-SBR-VER
230,230,230,230,230,HGEA-N-NOD-PM-SBR-VER
210,240,220,230,220,HGEA-N-NOD-PM-SBR-VER
230,230,230,230,230,HGEA-N-NOD-PM-SBR-VER
220,230,230,230,230,HGEA-N-NOD-PM-SBR-VER
220,230,230,230,230,HGEA-N-NOD-PM-SBR-VER
230,220,240,220,220,HGEA-N-NOD-PM-SBR-VER
240,230,220,230,230,HGEA-N-NOD-PM-SBR-VER
230,220,230,230,230,HGEA-N-NOD-PM-SBR-VER
230,220,240,220,240,HGEA-N-NOD-PM-SBR-VER
230,210,240,230,220,HGEA-N-NOD-PM-SBR-VER
230,230,230,230,240,HGEA-N-NOD-PM-SBR-VER
220,230,230,230,230,HGEA-N-NOD-PM-SBR-VER
230,210,250,230,220,HGEA-N-NOD-PM-SBR-VER
230,240,230,230,230,HGEA-N-NOD-PM-SBR-VER
230,220,230,230,240,HGEA-N-NOD-PM-SBR-VER
220,230,230,230,230,HGEA-N-NOD-PM-SBR-VER
230,230,230,220,240,HGEA-N-NOD-PM-SBR-VER
230,230,230,220,240,HGEA-N-NOD-PM-SBR-VER
230,230,230,220,230,HGEA-N-NOD-PM-SBR-VER
240,220,230,230,230,HGEA-N-NOD-PM-SBR-VER
250,220,230,230,220,HGEA-N-NOD-PM-SBR-VER
240,230,230,230,220,HGEA-N-NOD-PM-SBR-VER
240,230,230,230,220,HGEA-N-NOD-PM-SBR-VER
240,220,240,220,240,HGEA-N-NOD-PM-SBR-VER
230,230,280,270,230,HGEA-N-NOD-PM-SBR-VER
240,230,240,240,230,HGEA-N-NOD-PM-SBR-VER
240,240,230,240,240,HGEA-N-NOD-PM-SBR-VER
240,350,270,340,230,HGEA-N-NOD-PM-SBR-VER
340,350,330,260,260,HGEA-N-NOD-PM-SBR-VER
280,260,330,190,330,HGEA-N-NOD-PM-SBR-VER
190,270,230,190,230,HGEA-N-NOD-PM-SBR-VER
210,210,220,220,220,HGEA-N-NOD-PM-SBR-VER
340,340,340,340,330,HGEA-N-NOD-PM-SBR-VER
310,270,270,210,210,HGEA-N-NOD-PM-SBR-VER
220,220,220,220,220,HGEA-N-NOD-PM-SBR-VER
220,220,200,220,230,HGEA-N-NOD-PM-SBR-VER
220,230,220,220,230,HGEA-N-NOD-PM-SBR-VER
230,240,220,230,230,HGEA-N-NOD-PM-SBR-VER
230,220,230,230,230,HGEA-N-NOD-PM-SBR-VER
230,220,230,240,230,HGEA-N-NOD-PM-SBR-VER
220,230,230,230,220,HGEA-N-NOD-PM-SBR-VER
240,220,240,230,220,HGEA-N-NOD-PM-SBR-VER
240,220,230,230,230,HGEA-N-NOD-PM-SBR-VER
230,230,220,230,460,HGEA-N-NOD-PM-SBR-VER
230,220,240,220,230,HGEA-N-NOD-PM-SBR-VER
230,230,230,220,230,HGEA-N-NOD-PM-SBR-VER
230,220,240,230,220,HGEA-N-NOD-PM-SBR-VER
230,230,220,230,230,HGEA-N-NOD-PM-SBR-VER
230,230,230,220,230,HGEA-N-NOD-PM-SBR-VER
230,230,210,250,220,HGEA-N-NOD-PM-SBR-VER
230,230,230,220,270,HGEA-N-NOD-PM-SBR-VER
350,290,260,270,260,HGEA-N-NOD-PM-SBR-VER
280,340,300,270,250,HGEA-N-NOD-PM-SBR-VER
330,270,230,300,340,HGEA-N-NOD-PM-SBR-VER
350,310,250,260,320,HGEA-N-NOD-PM-SBR-VER
340,320,190,330,340,HGEA-N-NOD-PM-SBR-VER
320,260,280,320,330,HGEA-N-NOD-PM-SBR-VER
260,210,260,300,330,HGEA-N-NOD-PM-SBR-VER
230,320,340,200,200,HGEA-N-NOD-PM-SBR-VER
330,210,250,330,260,HGEA-N-NOD-PM-SBR-VER
240,340,340,350,280,HGEA-N-NOD-PM-SBR-VER
340,330,180,190,200,HGEA-N-NOD-PM-SBR-VER
220,210,210,220,220,HGEA-N-NOD-PM-SBR-VER
220,210,220,230,230,HGEA-N-NOD-PM-SBR-VER
220,230,230,220,230,HGEA-N-NOD-PM-SBR-VER
230,230,220,350,200,HGEA-N-NOD-PM-SBR-VER
240,350,250,330,300,HGEA-N-NOD-PM-SBR-VER
320,330,320,180,210,HGEA-N-NOD-PM-SBR-VER
310,280,250,270,340,HGEA-N-NOD-PM-SBR-VER
320,320,210,320,330,HGEA-N-NOD-PM-SBR-VER
340,330,310,320,320,HGEA-N-NOD-PM-SBR-VER
280,280,300,280,320,HGEA-N-NOD-PM-SBR-VER
320,190,330,190,110,HGEA-N-NOD-PM-SBR-VER
360,190,110,360,200,HGEA-N-NOD-PM-SBR-VER
290,190,90,80,120,HGEA-N-NOD-PM-SBR-VER
360,200,290,180,100,HGEA-N-NOD-PM-SBR-VER
250,170,110,110,380,HGEA-N-NOD-PM-SBR-VER
200,240,190,190,90,HGEA-N-NOD-PM-SBR-VER
290,190,110,90,280,HGEA-N-NOD-PM-SBR-VER
180,110,90,270,190,HGEA-N-NOD-PM-SBR-VER
100,170,370,190,340,HGEA-N-NOD-PM-SBR-VER
190,90,330,180,100,HGEA-N-NOD-PM-SBR-VER
80,290,270,180,280,HGEA-N-NOD-PM-SBR-VER
180,100,120,370,180,HGEA-N-NOD-PM-SBR-VER
100,160,80,370,190,HGEA-N-NOD-PM-SBR-VER
340,180,100,80,300,HGEA-N-NOD-PM-SBR-VER
190,100,110,290,180,HGEA-N-NOD-PM-SBR-VER
100,120,390,190,120,HGEA-N-NOD-PM-SBR-VER
370,190,100,100,90,HGEA-N-NOD-PM-SBR-VER
300,190,90,300,190,HGEA-N-NOD-PM-SBR-VER
90,350,180,100,110,HGEA-N-NOD-PM-SBR-VER
300,160,90,390,190,HGEA-N-NOD-PM-SBR-VER
310,350,340,340,340,HGEA-N-NOD-PM-SBR-VER
210,200,210,340,340,HGEA-N-NOD-PM-SBR-VER
340,340,330,340,230,HGEA-N-NOD-PM-SBR-VER
260,330,330,240,340,HGEA-N-NOD-PM-SBR-VER
290,220,330,330,330,HGEA-N-NOD-PM-SBR-VER
330,330,330,330,330,HGEA-N-NOD-PM-SBR-VER
220,280,330,330,320,HGEA-N-NOD-PM-SBR-VER
330,320,250,320,330,HGEA-N-NOD-PM-SBR-VER
381,195,103,83,263,HGEA-N-NOD-PM-SBR-VER
182,96,80,88,284,HGEA-N-NOD-PM-SBR-VER
270,100,91,394,194,HGEA-N-NOD-PM-SBR-VER
342,264,79,83,88,HGEA-N-NOD-PM-SBR-VER
93,97,314,235,82,HGEA-N-NOD-PM-SBR-VER
108,189,165,384,156,HGEA-N-NOD-PM-SBR-VER
92,81,368,187,98,HGEA-N-NOD-PM-SBR-VER
79,277,169,130,372,HGEA-N-NOD-PM-SBR-VER
184,93,81,86,275,HGEA-N-NOD-PM-SBR-VER
184,95,349,182,105,HGEA-N-NOD-PM-SBR-VER
80,90,341,172,167,HGEA-N-NOD-PM-SBR-VER
78,212,162,361,188,HGEA-N-NOD-PM-SBR-VER
92,206,318,217,354,HGEA-N-NOD-PM-SBR-VER
346,341,339,333,335,HGEA-N-NOD-PM-SBR-VER
324,333,330,281,327,HGEA-N-NOD-PM-SBR-VER
335,184,186,327,346,HGEA-N-NOD-PM-SBR-VER
336,343,333,337,332,HGEA-N-NOD-PM-SBR-VER
303,334,329,337,326,HGEA-N-NOD-PM-SBR-VER
313,301,215,322,336,HGEA-N-NOD-PM-SBR-VER
327,333,255,331,290,HGEA-N-NOD-PM-SBR-VER
325,265,327,320,288,HGEA-N-NOD-PM-SBR-VER
326,328,323,189,295,HGEA-N-NOD-PM-SBR-VER
212,329,192,97,230,HGEA-N-NOD-PM-SBR-VER
284,87,352,197,200,HGEA-N-NOD-PM-SBR-VER
252,333,200,341,182,HGEA-N-NOD-PM-SBR-VER
98,91,287,148,119,HGEA-N-NOD-PM-SBR-VER
386,196,223,190,352,HGEA-N-NOD-PM-SBR-VER
268,160,326,181,224,HGEA-N-NOD-PM-SBR-VER
189,191,313,183,107,HGEA-N-NOD-PM-SBR-VER
402,193,203,317,350,HGEA-N-NOD-PM-SBR-VER
221,344,204,96,247,HGEA-N-NOD-PM-SBR-VER
200,248,214,346,296,HGEA-N-NOD-PM-SBR-VER
374,192,320,185,102,HGEA-N-NOD-PM-SBR-VER
399,490,183,509,195,HGEA-N-NOD-PM-SBR-VER
281,372,205,113,118,HGEA-N-NOD-PM-SBR-VER
377,245,75,80,87,HGEA-N-NOD-PM-SBR-VER
86,86,114,271,152,HGEA-N-NOD-PM-SBR-VER
96,295,154,92,158,HGEA-N-NOD-PM-SBR-VER
115,446,167,91,88,HGEA-N-NOD-PM-SBR-VER
88,234,159,90,412,HGEA-N-NOD-PM-SBR-VER
156,173,103,103,150,HGEA-N-NOD-PM-SBR-VER
375,154,95,80,86,HGEA-N-NOD-PM-SBR-VER
80,100,93,139,402,HGEA-N-NOD-PM-SBR-VER
151,87,82,118,215,HGEA-N-NOD-PM-SBR-VER
174,343,157,90,80,HGEA-N-NOD-PM-SBR-VER
80,86,89,94,299,HGEA-N-NOD-PM-SBR-VER
157,86,439,162,90,HGEA-N-NOD-PM-SBR-VER
78,291,184,87,262,HGEA-N-NOD-PM-SBR-VER
336,337,336,301,321,HGEA-N-NOD-PM-SBR-VER
325,322,327,331,324,HGEA-N-NOD-PM-SBR-VER
262,322,207,294,274,HGEA-N-NOD-PM-SBR-VER
329,337,251,334,333,HGEA-N-NOD-PM-SBR-VER
175,320,286,366,279,HGEA-N-NOD-PM-SBR-VER
274,270,437,99,113,HGEA-N-NOD-PM-SBR-VER
232,184,389,179,100,HGEA-N-NOD-PM-SBR-VER
106,120,110,264,181,HGEA-N-NOD-PM-SBR-VER
175,86,86,92,378,HGEA-N-NOD-PM-SBR-VER
192,252,193,101,84,HGEA-N-NOD-PM-SBR-VER
321,191,94,356,166,HGEA-N-NOD-PM-SBR-VER
178,84,134,279,151,HGEA-N-NOD-PM-SBR-VER
343,343,336,340,211,HGEA-N-NOD-PM-SBR-VER
312,332,340,183,200,HGEA-N-NOD-PM-SBR-VER
332,345,336,342,332,HGEA-N-NOD-PM-SBR-VER
340,332,331,315,180,HGEA-N-NOD-PM-SBR-VER
297,336,277,334,332,HGEA-N-NOD-PM-SBR-VER
315,329,329,311,325,HGEA-N-NOD-PM-SBR-VER
330,290,327,325,300,HGEA-N-NOD-PM-SBR-VER
324,323,305,307,297,HGEA-N-NOD-PM-SBR-VER
378,187,98,117,360,HGEA-N-NOD-PM-SBR-VER
658,452,185,103,368,HGEA-N-NOD-PM-SBR-VER
192,105,342,191,105,HGEA-N-NOD-PM-SBR-VER
333,187,103,120,329,HGEA-N-NOD-PM-SBR-VER
191,437,187,100,383,HGEA-N-NOD-PM-SBR-VER
194,97,113,374,562,HGEA-N-NOD-PM-SBR-VER
340,180,190,340,350,HGEA-N-NOD-PM-SBR-VER
340,340,340,340,340,HGEA-N-NOD-PM-SBR-VER
300,330,330,300,330,HGEA-N-NOD-PM-SBR-VER
330,290,330,180,190,HGEA-N-NOD-PM-SBR-VER
360,390,390,190,480,HGEA-N-NOD-PM-SBR-VER
290,350,350,290,160,HGEA-N-NOD-PM-SBR-VER
90,80,80,90,100,HGEA-N-NOD-PM-SBR-VER
90,120,390,190,90,HGEA-N-NOD-PM-SBR-VER
110,260,180,90,80,HGEA-N-NOD-PM-SBR-VER
100,380,290,330,180,HGEA-N-NOD-PM-SBR-VER
90,160,80,120,370,HGEA-N-NOD-PM-SBR-VER
190,270,160,100,300,HGEA-N-NOD-PM-SBR-VER
330,330,330,330,330,HGEA-N-NOD-PM-SBR-VER
320,330,320,320,330,HGEA-N-NOD-PM-SBR-VER
320,320,270,320,270,HGEA-N-NOD-PM-SBR-VER
330,330,310,250,330,HGEA-N-NOD-PM-SBR-VER
330,300,310,300,300,HGEA-N-NOD-PM-SBR-VER
310,300,300,260,330,HGEA-N-NOD-PM-SBR-VER
140,360,190,100,370,HGEA-N-NOD-PM-SBR-VER
280,130,350,280,110,HGEA-N-NOD-PM-SBR-VER
280,160,100,270,250,HGEA-N-NOD-PM-SBR-VER
290,150,90,80,350,HGEA-N-NOD-PM-SBR-VER
160,110,100,290,160,HGEA-N-NOD-PM-SBR-VER
90,90,390,170,330,HGEA-N-NOD-PM-SBR-VER
190,110,360,270,170,HGEA-N-NOD-PM-SBR-VER
100,260,180,380,160,HGEA-N-NOD-PM-SBR-VER
100,60,80,390,190,HGEA-N-NOD-PM-SBR-VER
350,170,280,370,180,HGEA-N-NOD-PM-SBR-VER
100,100,340,280,80,HGEA-N-NOD-PM-SBR-VER
80,80,390,400,160,HGEA-N-NOD-PM-SBR-VER
310,190,100,350,200,HGEA-N-NOD-PM-SBR-VER
310,190,100,370,200,HGEA-N-NOD-PM-SBR-VER
110,360,180,100,170,HGEA-N-NOD-PM-SBR-VER
320,200,330,200,320,HGEA-N-NOD-PM-SBR-VER
200,330,210,330,200,HGEA-N-NOD-PM-SBR-VER
160,300,190,330,190,HGEA-N-NOD-PM-SBR-VER
100,330,200,320,290,HGEA-N-NOD-PM-SBR-VER
330,190,140,340,270,HGEA-N-NOD-PM-SBR-VER
80,120,310,270,150,HGEA-N-NOD-PM-SBR-VER
280,150,350,180,110,HGEA-N-NOD-PM-SBR-VER
360,290,100,400,200,HGEA-N-NOD-PM-SBR-VER
100,150,280,210,100,HGEA-N-NOD-PM-SBR-VER
90,260,190,200,360,HGEA-N-NOD-PM-SBR-VER
190,70,110,90,340,HGEA-N-NOD-PM-SBR-VER
200,250,190,340,190,HGEA-N-NOD-PM-SBR-VER
90,240,200,170,80,HGEA-N-NOD-PM-SBR-VER
360,190,320,280,250,HGEA-N-NOD-PM-SBR-VER
160,270,160,320,190,HGEA-N-NOD-PM-SBR-VER
330,320,310,310,320,HGEA-N-NOD-PM-SBR-VER
310,300,310,300,300,HGEA-N-NOD-PM-SBR-VER
300,300,300,290,290,HGEA-N-NOD-PM-SBR-VER
300,290,290,290,300,HGEA-N-NOD-PM-SBR-VER
290,290,290,300,290,HGEA-N-NOD-PM-SBR-VER
290,290,290,290,290,HGEA-N-NOD-PM-SBR-VER
290,290,280,300,290,HGEA-N-NOD-PM-SBR-VER
290,280,280,280,270,HGEA-N-NOD-PM-SBR-VER
320,210,220,180,310,HGEA-N-NOD-PM-SBR-VER
190,220,190,300,190,HGEA-N-NOD-PM-SBR-VER
90,340,200,300,190,HGEA-N-NOD-PM-SBR-VER
270,170,430,170,320,HGEA-N-NOD-PM-SBR-VER
280,360,190,240,200,HGEA-N-NOD-PM-SBR-VER
100,340,200,120,320,HGEA-N-NOD-PM-SBR-VER
290,240,290,290,290,HGEA-N-NOD-PM-SBR-VER
230,300,180,270,300,HGEA-N-NOD-PM-SBR-VER
280,270,300,280,290,HGEA-N-NOD-PM-SBR-VER
250,280,290,220,280,HGEA-N-NOD-PM-SBR-VER
300,290,290,290,290,HGEA-N-NOD-PM-SBR-VER
290,290,280,210,290,HGEA-N-NOD-PM-SBR-VER
270,290,290,290,280,HGEA-N-NOD-PM-SBR-VER
290,260,260,210,250,HGEA-N-NOD-PM-SBR-VER
210,310,190,110,350,HGEA-N-NOD-PM-SBR-VER
190,70,70,180,100,HGEA-N-NOD-PM-SBR-VER
150,250,180,210,330,HGEA-N-NOD-PM-SBR-VER
160,90,90,120,50,HGEA-N-NOD-PM-SBR-VER
100,120,530,100,90,HGEA-N-NOD-PM-SBR-VER
90,330,160,80,100,HGEA-N-NOD-PM-SBR-VER
90,400,150,90,90,HGEA-N-NOD-PM-SBR-VER
70,80,80,80,90,HGEA-N-NOD-PM-SBR-VER
400,160,90,370,150,HGEA-N-NOD-PM-SBR-VER
90,100,80,90,340,HGEA-N-NOD-PM-SBR-VER
150,80,80,150,90,HGEA-N-NOD-PM-SBR-VER
70,80,80,100,240,HGEA-N-NOD-PM-SBR-VER
160,330,150,260,300,HGEA-N-NOD-PM-SBR-VER
290,290,290,280,270,HGEA-N-NOD-PM-SBR-VER
290,280,280,280,280,HGEA-N-NOD-PM-SBR-VER
280,180,280,280,290,HGEA-N-NOD-PM-SBR-VER
250,260,260,260,160,HGEA-N-NOD-PM-SBR-VER
170,290,290,290,290,HGEA-N-NOD-PM-SBR-VER
280,270,260,260,250,HGEA-N-NOD-PM-SBR-VER
260,250,260,260,250,HGEA-N-NOD-PM-SBR-VER
260,250,260,240,270,HGEA-N-NOD-PM-SBR-VER
240,270,240,270,250,HGEA-N-NOD-PM-SBR-VER
260,260,260,160,170,HGEA-N-NOD-PM-SBR-VER
270,290,290,290,280,HGEA-N-NOD-PM-SBR-VER
290,280,280,290,270,HGEA-N-NOD-PM-SBR-VER
290,270,280,280,290,HGEA-N-NOD-PM-SBR-VER
280,280,260,250,260,HGEA-N-NOD-PM-SBR-VER
260,250,260,160,260,HGEA-N-NOD-PM-SBR-VER
280,290,170,210,280,HGEA-N-NOD-PM-SBR-VER
280,210,280,290,280,HGEA-N-NOD-PM-SBR-VER
290,270,300,270,280,HGEA-N-NOD-PM-SBR-VER
430,280,290,290,250,HGEA-N-NOD-PM-SBR-VER
260,200,270,270,280,HGEA-N-NOD-PM-SBR-VER
270,260,260,220,280,HGEA-N-NOD-PM-SBR-VER
270,230,280,260,260,HGEA-N-NOD-PM-SBR-VER
250,180,180,270,290,HGEA-N-NOD-PM-SBR-VER
280,220,270,280,280,HGEA-N-NOD-PM-SBR-VER
290,290,270,290,280,HGEA-N-NOD-PM-SBR-VER
260,150,270,290,270,HGEA-N-NOD-PM-SBR-VER
290,270,230,280,290,HGEA-N-NOD-PM-SBR-VER
280,280,290,280,280,HGEA-N-NOD-PM-SBR-VER
230,230,280,280,280,HGEA-N-NOD-PM-SBR-VER
280,280,280,220,220,HGEA-N-NOD-PM-SBR-VER
220,290,280,290,210,HGEA-N-NOD-PM-SBR-VER
300,220,210,70,290,HGEA-N-NOD-PM-SBR-VER
290,280,290,280,110,HGEA-N-NOD-PM-SBR-VER
100,290,290,280,290,HGEA-N-NOD-PM-SBR-VER
280,290,220,180,170,HGEA-N-NOD-PM-SBR-VER
290,260,300,280,290,HGEA-N-NOD-PM-SBR-VER
280,290,280,280,290,HGEA-N-NOD-PM-SBR-VER
280,280,280,280,280,HGEA-N-NOD-PM-SBR-VER
280,280,290,270,210,HGEA-N-NOD-PM-SBR-VER
280,280,290,280,290,HGEA-N-NOD-PM-SBR-VER
280,290,270,270,260,HGEA-N-NOD-PM-SBR-VER
260,270,260,260,160,HGEA-N-NOD-PM-SBR-VER
280,290,290,170,290,HGEA-N-NOD-PM-SBR-VER
290,220,290,260,300,HGEA-N-NOD-PM-SBR-VER
290,290,250,230,230,HGEA-N-NOD-PM-SBR-VER
250,50,280,290,130,HGEA-N-NOD-PM-SBR-VER
160,160,110,180,270,HGEA-N-NOD-PM-SBR-VER
290,290,30,250,140,HGEA-N-NOD-PM-SBR-VER
110,120,170,230,40,HGEA-N-NOD-PM-SBR-VER
180,250,280,290,260,HGEA-N-NOD-PM-SBR-VER
280,280,210,260,280,HGEA-N-NOD-PM-SBR-VER
290,270,290,280,290,HGEA-N-NOD-PM-SBR-VER
280,280,280,280,220,HGEA-N-NOD-PM-SBR-VER
280,210,280,290,290,HGEA-N-NOD-PM-SBR-VER
280,290,290,210,280,HGEA-N-NOD-PM-SBR-VER
290,290,290,280,270,HGEA-N-NOD-PM-SBR-VER
260,180,270,280,290,HGEA-N-NOD-PM-SBR-VER
280,290,280,270,170,HGEA-N-NOD-PM-SBR-VER
290,170,290,290,280,HGEA-N-NOD-PM-SBR-VER
290,280,230,280,210,HGEA-N-NOD-PM-SBR-VER
280,280,290,280,290,HGEA-N-NOD-PM-SBR-VER
280,280,280,250,190,HGEA-N-NOD-PM-SBR-VER
280,170,270,290,280,HGEA-N-NOD-PM-SBR-VER
280,290,280,270,220,HGEA-N-NOD-PM-SBR-VER
280,280,280,290,270,HGEA-N-NOD-PM-SBR-VER
280,280,280,290,280,HGEA-N-NOD-PM-SBR-VER
290,280,280,280,280,HGEA-N-NOD-PM-SBR-VER
280,280,290,270,290,HGEA-N-NOD-PM-SBR-VER
280,210,280,280,280,HGEA-N-NOD-PM-SBR-VER
280,280,220,290,380,HGEA-N-NOD-PM-SBR-VER
250,280,280,290,270,HGEA-N-NOD-PM-SBR-VER
280,280,280,280,280,HGEA-N-NOD-PM-SBR-VER
290,270,280,220,270,HGEA-N-NOD-PM-SBR-VER
220,270,220,280,280,HGEA-N-NOD-PM-SBR-VER
280,290,280,280,280,HGEA-N-NOD-PM-SBR-VER
280,180,320,280,280,HGEA-N-NOD-PM-SBR-VER
280,280,280,270,210,HGEA-N-NOD-PM-SBR-VER
280,280,280,280,280,HGEA-N-NOD-PM-SBR-VER
280,280,280,280,280,HGEA-N-NOD-PM-SBR-VER
280,270,280,280,210,HGEA-N-NOD-PM-SBR-VER
280,210,280,280,280,HGEA-N-NOD-PM-SBR-VER
280,280,280,280,290,HGEA-N-NOD-PM-SBR-VER
210,280,280,290,220,HGEA-N-NOD-PM-SBR-VER
180,230,150,270,250,HGEA-N-NOD-PM-SBR-VER
360,190,100,80,260,HGEA-N-NOD-PM-SBR-VER
320,180,100,250,330,HGEA-N-NOD-PM-SBR-VER
160,120,330,500,80,HGEA-N-NOD-PM-SBR-VER
80,80,90,80,130,HGEA-N-NOD-PM-SBR-VER
320,170,100,80,80,HGEA-N-NOD-PM-SBR-VER
90,80,90,90,330,HGEA-N-NOD-PM-SBR-VER
160,80,340,150,90,HGEA-N-NOD-PM-SBR-VER
340,140,90,80,70,HGEA-N-NOD-PM-SBR-VER
70,90,70,250,160,HGEA-N-NOD-PM-SBR-VER
300,180,180,280,160,HGEA-N-NOD-PM-SBR-VER
90,360,170,100,80,HGEA-N-NOD-PM-SBR-VER
80,300,150,100,350,HGEA-N-NOD-PM-SBR-VER
180,90,80,90,80,HGEA-N-NOD-PM-SBR-VER
120,130,320,150,80,HGEA-N-NOD-PM-SBR-VER
80,320,150,160,70,HGEA-N-NOD-PM-SBR-VER
80,180,330,150,90,HGEA-N-NOD-PM-SBR-VER
70,90,420,150,80,HGEA-N-NOD-PM-SBR-VER
120,300,150,90,80,HGEA-N-NOD-PM-SBR-VER
300,160,100,80,50,HGEA-N-NOD-PM-SBR-VER
290,270,290,280,280,HGEA-N-NOD-PM-SBR-VER
270,290,270,280,270,HGEA-N-NOD-PM-SBR-VER
290,270,280,290,220,HGEA-N-NOD-PM-SBR-VER
280,270,280,220,270,HGEA-N-NOD-PM-SBR-VER
280,280,280,280,280,HGEA-N-NOD-PM-SBR-VER
280,280,280,280,270,HGEA-N-NOD-PM-SBR-VER
280,270,260,250,270,HGEA-N-NOD-PM-SBR-VER
260,250,180,270,280,HGEA-N-NOD-PM-SBR-VER
280,280,280,260,260,HGEA-N-NOD-PM-SBR-VER
260,260,190,250,280,HGEA-N-NOD-PM-SBR-VER
270,220,290,280,280,HGEA-N-NOD-PM-SBR-VER
190,280,220,220,280,HGEA-N-NOD-PM-SBR-VER
280,280,280,280,270,HGEA-N-NOD-PM-SBR-VER
290,210,280,220,270,HGEA-N-NOD-PM-SBR-VER
220,270,280,280,280,HGEA-N-NOD-PM-SBR-VER
270,280,280,280,190,HGEA-N-NOD-PM-SBR-VER
280,280,280,280,280,HGEA-N-NOD-PM-SBR-VER
240,280,180,260,280,HGEA-N-NOD-PM-SBR-VER
280,170,280,210,280,HGEA-N-NOD-PM-SBR-VER
280,280,290,280,280,HGEA-N-NOD-PM-SBR-VER
270,280,280,270,270,HGEA-N-NOD-PM-SBR-VER
260,270,260,260,250,HGEA-N-NOD-PM-SBR-VER
260,260,260,260,250,HGEA-N-NOD-PM-SBR-VER
230,280,270,190,250,HGEA-N-NOD-PM-SBR-VER
280,280,200,280,290,HGEA-N-NOD-PM-SBR-VER
280,280,270,260,260,HGEA-N-NOD-PM-SBR-VER
260,260,260,260,260,HGEA-N-NOD-PM-SBR-VER
250,200,240,290,270,HGEA-N-NOD-PM-SBR-VER
